ValueId,PolyId,AREA,PERIMETER,C_GRDC663#,C_GRDC663-ID,RECORDNAME,SYMBOLFLD,GRDC-ID,GRIDVALUE,RIVERNAME,COUNTRY,GRDC-AREA,STARTMONTH,STARTYEAR,ENDMONTH,ENDYEAR,TIMESERIES,PERCENTRECORD,CELLID,BASINID,BASINNAME,ORDER,NUMBEROFCELLS,STNMAINSTEMLENGT,STNCATCHMENTAREA,STNINTERSTATIONA,NEXTSTATION,INTERSTNA,MEANQ,MINQ,MAXQ,INTERSTNQ,RUNOFF,STNRUNOFF,INTERSTNRO,STNINTERSTNRO,WBMINTERSTNRUNOF,WMINTERSTNPRECIP,CORRECTIONCOEF,WBMRUNOFF,X-COORD,Y-COORD
"581","0",0.000,0.000,"581","581",Tortosa,Monthly,"6226800","581",Ebro,SP,84230.0,"10","1912","9","1993",M,24.0,"39914","181",Ebro,"3","36",553.4,82840.6,43888.8,"0",43796.0,483.2,19.6,2471.8,-132.7,180.9,183.9,-95.6,-95.4,76.27,617.48,1.0,108.25,0.750,40.750
"582","0",0.000,0.000,"582","582",Vaenersborg,Monthly,"6229500","582",Vaenern-Goeta,SN,46830.0,"1","1807","12","1992",M,0.0,"42918","291",Gota,"3","29",477.4,44944.7,44944.7,"0",46830.0,534.1,155.0,984.0,534.1,359.7,374.7,359.7,374.7,297.31,733.31,1.3,297.31,12.750,58.750
"583","0",0.000,0.000,"583","583",Solleftea,Monthly,"6233650","583",Angerman,SN,30640.0,"1","1965","12","1992",M,0.0,"45289","420",Amgerman,"3","23",374.7,30790.0,30790.0,"0",30640.0,489.4,188.0,1097.0,489.4,503.7,501.2,503.7,501.2,262.71,655.94,1.9,262.71,17.250,63.250
"584","0",0.000,0.000,"584","584",Boden Waterworks,Monthly,"6233750","584",Lule,SN,24490.0,"1","1965","12","1992",M,0.0,"45795","457",Lulealven,"3","22",368.1,26522.1,26522.1,"0",24490.0,488.7,185.0,1120.0,488.7,629.3,581.1,629.3,581.1,314.77,663.59,1.8,314.77,21.250,65.750
"585","0",0.000,0.000,"585","585",Stein-Krems,Monthly,"6242400","585",Danube,OS,96045.0,"1","1931","12","1970",M,0.0,"25155","34",Danube,"3","46",597.8,94942.5,18585.9,"573",19448.0,1865.6,596.0,5986.0,446.1,612.6,619.7,723.4,757.0,764.85,1314.47,1.0,690.89,15.250,48.250
"586","0",0.000,0.000,"586","586",Rees,Monthly,"6335020","586",Rhein,DL,159680.0,"1","1930","4","1997",M,1.0,"36117","104",Rhine,"3","79",952.9,159424.0,33058.8,"0",28851.0,2278.4,690.0,6917.0,355.5,450.0,450.7,388.6,339.1,369.98,977.83,0.9,513.60,6.250,52.250
"587","0",0.000,0.000,"587","587",Kaub,Monthly,"6335100","587",Rhein,DL,103729.0,"1","1821","10","1987",M,0.1,"36122","104",Rhine,"3","48",635.2,97892.4,38233.5,"586",43800.0,1608.3,415.0,4498.0,368.7,489.0,518.1,265.5,304.1,329.92,930.86,0.9,619.56,8.250,50.250
"588","0",0.000,0.000,"588","588",Rockenau,Monthly,"6335600","588",Neckar,DL,24000.0,"11","1950","10","1992",M,2.3,"36134","104",Rhine,"2","12",366.4,23967.8,23967.8,"587",24000.0,133.5,27.8,708.4,133.5,175.5,175.7,175.5,175.7,325.66,893.48,0.5,325.66,9.250,49.750
"589","0",0.000,0.000,"589","589",Cochem,Daily,"6336050","589",Mosel,DL,27100.0,"11","1935","11","1994",D,0.0,"36131","104",Rhine,"2","14",378.8,28472.8,28472.8,"586",27100.0,314.6,32.9,1446.0,314.6,366.1,348.4,366.1,348.4,316.05,925.60,1.1,316.05,6.750,49.750
"590","0",0.000,0.000,"590","590",Intschede,Monthly,"6337200","590",Weser,DL,37788.0,"1","1921","12","1984",M,0.0,"43592","320",Weser,"3","18",392.4,34424.1,34424.1,"0",37788.0,316.6,65.0,1439.0,316.6,264.3,290.1,264.3,290.1,452.81,1033.78,0.6,452.81,9.250,52.750
"591","0",0.000,0.000,"591","591",Neu-Darchau,Monthly,"6340110","591",Labe,DL,131950.0,"1","1965","12","1988",M,0.0,"36470","110",Elbe,"3","68",681.6,131927.1,86196.6,"0",80846.0,783.8,197.0,2398.0,480.4,187.3,187.4,187.4,175.8,258.97,834.93,0.7,279.52,11.250,53.250
"592","0",0.000,0.000,"592","592",Ingolstadt,Monthly,"6342500","592",Danube,DL,20001.0,"1","1931","12","1987",M,9.1,"25201","34",Danube,"2","10",177.0,20583.3,20583.3,"593",20001.0,313.7,21.0,965.0,313.7,494.6,480.6,494.6,480.6,698.24,1216.76,0.7,698.24,10.750,48.750
"593","0",0.000,0.000,"593","593",Hofkirchen,Monthly,"6342800","593",Danube(Donau),DL,47496.0,"1","1901","12","1994",M,0.0,"25169","34",Danube,"3","22",420.0,45081.4,24498.0,"594",27495.0,634.3,212.0,1940.0,320.7,421.2,443.7,367.8,412.8,434.11,991.03,1.0,554.71,13.250,48.750
"594","0",0.000,0.000,"594","594",Achleiten,Monthly,"6342900","594",Danube,DL,76597.0,"1","1901","12","1991",M,0.0,"25160","34",Danube,"3","37",486.7,76356.7,31275.3,"585",29101.0,1419.4,457.0,4480.0,785.1,584.4,586.2,850.8,791.7,843.24,1300.52,0.9,672.89,13.750,48.750
"595","0",0.000,0.000,"595","595",Piacenza,Monthly,"6348400","595",Po,IY,42030.0,"1","1924","12","1979",M,0.0,"38785","153",Po,"2","22",274.0,47838.0,47838.0,"596",42030.0,981.6,220.0,4780.0,981.6,736.6,647.1,736.6,647.1,595.03,1166.85,1.1,595.03,9.750,45.250
"596","0",0.000,0.000,"596","596",Pontelagoscuro,Monthly,"6348800","596",Po,IY,70091.0,"1","1918","12","1979",M,0.0,"38782","153",Po,"3","36",420.7,78361.5,30523.6,"0",28061.0,1514.6,330.0,5180.0,532.9,681.4,609.5,598.9,550.6,555.53,1228.80,1.0,579.65,11.250,44.750
"597","0",0.000,0.000,"597","597",Borgharen,Monthly,"6421500","597",Maas,NL,21300.0,"1","1911","12","1990",M,0.0,"43761","329",Meuse,"2","14",375.6,27898.8,27898.8,"0",21300.0,246.1,1.9,1308.3,246.1,364.3,278.2,364.3,278.2,357.08,958.96,0.8,357.08,5.250,50.750
"598","0",0.000,0.000,"598","598",Nagymaros,Monthly,"6442500","598",Danube(Duna),HU,183533.0,"1","1893","12","1995",M,4.9,"25144","34",Danube,"4","89",943.5,182903.0,51417.3,"599",52195.0,2346.0,628.0,7056.0,298.9,403.1,404.5,180.6,183.3,236.38,830.45,0.8,476.20,19.250,47.750
"599","0",0.000,0.000,"599","599",Mohacs,Monthly,"6442600","599",Danube,HU,209064.0,"1","1931","12","1995",M,32.3,"25141","34",Danube,"4","100",1122.0,206123.0,23220.0,"619",25531.0,2401.3,672.0,7223.0,55.3,362.2,367.4,68.3,75.1,77.39,736.82,1.0,431.28,18.750,46.250
"600","0",0.000,0.000,"600","600",Szeged,Monthly,"6444100","600",Tisza,HU,138408.0,"1","1921","12","1995",M,6.7,"25149","34",Danube,"3","68",651.1,142313.0,42144.1,"619",33146.0,829.3,109.0,3490.0,64.6,188.9,183.8,61.5,48.4,109.25,694.93,0.4,213.57,20.250,46.250
"601","0",0.000,0.000,"601","601",Mako,Monthly,"6444110","601",Maros,HU,30149.0,"1","1931","12","1995",M,32.3,"25186","34",Danube,"2","14",472.0,29946.4,29946.4,"600",30149.0,168.8,0.0,1010.0,168.8,176.5,177.7,176.5,177.7,175.25,729.57,1.0,175.25,20.750,46.250
"602","0",0.000,0.000,"602","602",Szolnok,Monthly,"6444200","602",Tisza,HU,75113.0,"1","1973","12","1995",M,21.7,"25161","34",Danube,"3","34",539.9,70222.6,55833.9,"600",59830.0,595.9,84.9,2216.0,471.7,250.2,267.6,248.6,266.4,231.23,791.85,1.2,292.52,20.250,47.250
"603","0",0.000,0.000,"603","603",Csenger,Monthly,"6444600","603",Szamos,HU,15283.0,"1","1931","12","1995",M,32.3,"25219","34",Danube,"2","7",178.0,14388.6,14388.6,"602",15283.0,124.2,13.0,877.0,124.2,256.2,272.1,256.2,272.1,530.36,1051.13,0.5,530.36,22.750,48.250
"604","0",0.000,0.000,"604","604",Gozdowice,Monthly,"6457010","604",Odra,PL,109729.0,"11","1900","12","1994",M,0.9,"37726","133",Odra,"3","58",607.5,110662.7,52020.8,"0",56347.0,546.6,134.0,9999.0,194.9,157.1,155.8,109.1,118.1,209.06,779.92,0.6,166.83,14.750,53.250
"605","0",0.000,0.000,"605","605",Slubice,Monthly,"6457100","605",Odra,PL,53382.0,"1","1951","12","1990",M,0.0,"37729","133",Odra,"3","31",444.3,58641.9,58641.9,"604",53382.0,351.8,85.0,9999.0,351.8,207.8,189.2,207.8,189.2,129.37,691.33,1.5,129.37,15.250,52.750
"606","0",0.000,0.000,"606","606",Tczew,Monthly,"6458010","606",Wisla,PL,194376.0,"11","1900","10","1994",M,1.1,"35671","98",Wisla,"4","94",901.0,180583.0,46752.0,"0",48538.0,1041.7,254.0,4390.0,223.7,169.0,181.9,145.3,150.9,117.76,661.97,1.3,183.84,18.750,54.250
"607","0",0.000,0.000,"607","607",Szczucin,Monthly,"6458450","607",Wisla,PL,23901.0,"1","1921","12","1990",M,0.0,"35688","98",Wisla,"2","14",208.3,27796.9,27796.9,"608",23901.0,248.1,8.0,9999.0,248.1,327.4,281.5,327.4,281.5,374.75,896.39,0.8,374.75,20.750,50.250
"608","0",0.000,0.000,"608","608",Warszawa,Monthly,"6458500","608",Wisla,PL,84857.0,"1","1921","10","1990",M,11.7,"35679","98",Wisla,"3","37",484.7,72881.1,31123.9,"606",44253.0,561.2,81.0,2170.0,180.4,208.6,242.8,128.6,182.8,153.45,708.47,1.2,264.11,21.250,52.250
"609","0",0.000,0.000,"609","609",Wyszkow,Monthly,"6458550","609",Bug,PL,39119.0,"11","1920","10","1987",M,1.5,"35684","98",Wisla,"2","21",511.2,40626.6,40626.6,"606",39119.0,145.8,17.0,975.0,145.8,117.6,113.2,117.6,113.2,114.19,666.77,1.0,114.19,21.750,52.750
"610","0",0.000,0.000,"610","610",Radomysl,Monthly,"6458600","610",San,PL,16703.0,"11","1920","10","1987",M,1.5,"35696","98",Wisla,"2","7",248.2,13960.3,13960.3,"608",16703.0,132.7,18.0,698.0,132.7,250.5,299.8,250.5,299.8,290.52,808.29,1.0,290.52,22.250,50.750
"611","0",0.000,0.000,"611","611",Ostroleka,Monthly,"6458810","611",Narew,PL,21862.0,"1","1951","10","1994",M,0.4,"35692","98",Wisla,"2","11",263.6,20323.4,20323.4,"606",21862.0,110.9,27.6,731.0,110.9,160.0,172.2,160.0,172.2,187.26,719.09,0.9,187.26,21.750,53.250
"612","0",0.000,0.000,"612","612",Sremska Mitrovica,Monthly,"6545800","612",Sava,YG,87966.0,"1","1926","12","1984",M,0.0,"25157","34",Danube,"3","39",594.4,85461.2,85461.2,"619",87966.0,1609.1,229.0,4800.0,1609.1,576.9,593.8,576.9,593.8,617.22,1239.59,1.0,617.22,20.250,44.750
"613","0",0.000,0.000,"613","613",Gornja Radgona,Monthly,"6546610","613",Mura,SE,10197.0,"1","1946","12","1994",M,0.0,"25239","34",Danube,"1","5",218.6,10511.6,10511.6,"619",10197.0,155.6,48.6,551.6,155.6,481.3,466.9,481.3,466.9,655.55,1105.19,0.7,655.55,15.750,46.750
"614","0",0.000,0.000,"614","614",Lubicevsky Most,Monthly,"6547500","614",Velika Morava,YG,34345.0,"1","1931","9","1984",M,1.1,"25184","34",Danube,"3","14",220.0,31465.3,31465.3,"619",34345.0,240.3,30.0,1056.0,240.3,220.6,240.8,220.6,240.8,194.46,802.13,1.2,194.46,21.250,44.250
"615","0",0.000,0.000,"615","615",Misis,Monthly,"6691650","615",Ceyhan,TU,20466.0,"10","1970","12","1983",M,5.4,"46738","541",Seyhan,"2","10",378.6,24391.0,24391.0,"0",20466.0,222.4,12.0,1363.0,222.4,342.6,287.5,342.6,287.5,227.28,580.29,1.3,227.28,35.250,36.750
"616","0",0.000,0.000,"616","616",Keban,Monthly,"6695200","616",Firat(Euphrates),TU,63835.0,"1","1937","12","1972",M,0.0,"21944","25",Shatt el Arab,"3","27",612.8,64683.9,64683.9,"0",63835.0,663.3,136.0,3753.0,663.3,327.7,323.4,327.7,323.4,338.14,659.19,1.0,338.14,38.750,38.250
"617","0",0.000,0.000,"617","617",Polmak,Monthly,"6730500","617",Tana,NO,14005.0,"1","1912","12","1987",M,1.9,"49538","895",GHAASBasin895,"2","13",289.2,14035.2,14035.2,"0",14005.0,165.7,32.0,1377.0,165.7,373.2,372.3,373.2,372.3,259.50,559.08,1.4,259.50,28.250,70.250
"618","0",0.000,0.000,"618","618",Langnes,Monthly,"6731400","618",Gloma,NO,40221.0,"9","1901","12","1984",M,0.8,"43399","311",Glama,"3","29",434.9,42784.4,42784.4,"0",40221.0,672.1,70.0,3010.0,672.1,527.0,495.4,527.0,495.4,353.09,686.56,1.4,353.09,11.250,59.750
"619","0",0.000,0.000,"619","619",Orsova (1971:drobata-Turnu Severin),Monthly,"6742200","619",Danube,RO,576232.0,"1","1840","12","1988",M,0.0,"25132","34",Danube,"4","270",1591.5,570835.1,94961.1,"623",96252.0,5456.5,1370.0,13700.0,220.9,298.6,301.4,72.4,73.4,274.58,898.11,0.3,369.85,22.750,44.250
"620","0",0.000,0.000,"620","620",Stoenesti,Monthly,"6742450","620",Olt,RO,22683.0,"1","1950","12","1970",M,0.0,"25202","34",Danube,"1","9",462.9,19470.0,19470.0,"623",22683.0,161.3,33.0,776.0,161.3,224.3,261.3,224.3,261.3,215.13,742.25,1.2,215.13,24.250,44.250
"621","0",0.000,0.000,"621","621",Lungoci,Monthly,"6742700","621",Siret,RO,36036.0,"1","1950","12","1970",M,0.0,"25177","34",Danube,"2","18",460.6,37530.0,37530.0,"622",36036.0,171.6,34.0,1223.0,171.6,150.2,144.2,150.2,144.2,132.43,697.39,1.1,132.43,28.250,46.250
"622","0",0.000,0.000,"622","622",Ceatal Izmail,Monthly,"6742900","622",Danube,RO,807000.0,"1","1921","12","1985",M,0.0,"25118","34",Danube,"4","370",2221.6,788002.2,99898.7,"0",120624.0,6488.3,0.0,14520.0,164.4,253.5,259.7,43.0,51.9,112.49,675.45,0.5,303.38,29.250,45.250
"623","0",0.000,0.000,"623","623",Svistov,Monthly,"6842700","623",Danube,BU,650340.0,"1","1931","12","1970",M,0.0,"25127","34",Danube,"4","306",1792.3,650573.5,60268.4,"622",51425.0,6152.2,1410.0,13790.0,534.4,298.3,298.2,327.7,279.6,125.15,727.25,2.2,342.55,25.250,43.750
"624","0",0.000,0.000,"624","624",Kalsinkosi,Monthly,"6854100","624",Kokemjenjoki,FI,26025.0,"1","1931","12","1992",M,0.0,"46023","474",Kokemaenjoki,"3","18",291.2,26311.8,26311.8,"0",26025.0,219.9,29.3,677.4,219.9,266.5,263.6,266.5,263.6,297.90,743.67,0.9,297.90,22.250,61.250
"625","0",0.000,0.000,"625","625",near The mouth,Monthly,"6854500","625",Oulujoki,FI,22900.0,"1","1950","12","1992",M,0.0,"46539","520",Oulujoki,"2","16",277.6,21244.2,21244.2,"0",22900.0,255.0,62.4,602.6,255.0,351.1,378.5,351.1,378.5,379.09,780.42,1.0,379.09,26.250,64.750
"626","0",0.000,0.000,"626","626",near The mouth,Monthly,"6854600","626",Siurnanjoki,FI,14315.0,"1","1911","12","1992",M,0.0,"46467","514",Oulujoki,"2","20",314.6,25490.6,25490.6,"0",14315.0,171.0,14.0,921.1,171.0,376.6,211.5,376.6,211.5,366.26,741.19,0.6,366.26,25.750,65.250
"627","0",0.000,0.000,"627","627",near The mouth,Monthly,"6854700","627",Kenijoki,FI,50900.0,"1","1949","12","1992",M,0.0,"43168","302",Kemijoki,"3","42",443.6,50179.1,50179.1,"0",50900.0,562.1,104.3,3167.6,562.1,348.3,353.3,348.3,353.3,267.87,605.08,1.3,267.87,24.750,65.750
"628","0",0.000,0.000,"628","628",Anjala,Monthly,"6855200","628",Kymijoki,FI,36305.0,"4","1938","12","1992",M,0.5,"44618","377",Kymijoki,"3","25",432.9,35932.2,35932.2,"0",36305.0,280.3,60.2,694.3,280.3,243.5,246.0,243.5,246.0,340.65,778.12,0.7,340.65,26.750,60.750
"629","0",0.000,0.000,"629","629",Tainionkoski,Monthly,"6855400","629",Vuoksi,FI,61061.0,"1","1847","12","1992",M,0.0,"32821","70",Neva,"3","43",417.6,60689.5,60689.5,"644",61061.0,592.7,215.1,1151.0,592.7,306.1,308.0,306.1,308.0,395.50,819.47,0.8,395.50,28.750,61.250
"630","0",0.000,0.000,"630","630",Harmanli,Monthly,"6865500","630",Maritza,BU,19693.0,"1","1965","12","1979",M,0.0,"42520","274",Evros,"2","8",233.9,18359.9,18359.9,"0",19693.0,113.3,1.0,516.0,113.3,181.5,194.7,181.5,194.7,147.13,741.92,1.3,147.13,25.750,42.250
"631","0",0.000,0.000,"631","631",Basel(St.Alban),Monthly,"6935050","631",Rhein,SW,35929.0,"1","1965","12","1984",M,0.0,"36127","104",Rhine,"3","17",366.1,35691.1,16826.1,"587",18304.0,1106.1,395.0,2235.0,548.0,970.8,977.3,944.2,1027.1,976.09,1449.52,1.1,1127.18,7.750,47.750
"632","0",0.000,0.000,"632","632",Untersiggenthal,Monthly,"6935300","632",Aare,SW,17625.0,"1","1961","12","1993",M,0.0,"36137","104",Rhine,"2","9",273.1,18865.1,18865.1,"631",17625.0,558.1,172.0,1342.0,558.1,998.5,932.9,998.5,932.9,1261.94,1720.22,0.7,1261.94,8.750,47.750
"633","0",0.000,0.000,"633","633",Chancy,Monthly,"6939050","633",Rhone,SW,10299.0,"1","1965","12","1982",M,0.0,"38955","157",Rhone,"1","5",221.5,10688.3,10688.3,"571",10299.0,341.6,134.0,740.0,341.6,1046.0,1007.9,1046.0,1007.9,843.99,1231.22,1.2,843.99,6.250,46.250
"634","0",0.000,0.000,"634","634",Porog,Monthly,"6970100","634",Onega,RS,55770.0,"1","1965","10","1993",M,14.4,"42019","254",Onega,"3","39",463.9,56599.9,56599.9,"0",55770.0,513.1,86.0,3100.0,513.1,290.1,285.9,290.1,285.9,285.86,720.85,1.0,285.86,38.750,63.750
"635","0",0.000,0.000,"635","635",Ust-Pinega,Monthly,"6970250","635",Northern Dvina(Severnaya Dvina),RS,348000.0,"6","1881","12","1993",M,3.0,"30515","57",Dvina,"5","245",1296.7,357844.2,289297.1,"0",271600.0,3331.5,319.0,20800.0,2594.8,301.9,293.6,301.3,282.9,200.88,626.01,1.4,205.00,41.750,64.250
"636","0",0.000,0.000,"636","636",Filaievskaya,Monthly,"6970270","636",Vaga,RS,13200.0,"1","1965","12","1984",M,0.0,"30576","57",Dvina,"2","9",176.9,13523.3,13523.3,"635",13200.0,110.8,16.0,1030.0,110.8,264.7,258.3,264.7,258.3,284.07,718.62,0.9,284.07,42.250,61.250
"637","0",0.000,0.000,"637","637",Kulogory,Monthly,"6970400","637",Pinega,RS,36700.0,"1","1978","12","1987",M,0.0,"30551","57",Dvina,"2","22",502.3,30246.0,30246.0,"635",36700.0,367.8,62.4,2349.7,367.8,316.0,383.5,316.0,383.5,177.96,581.40,2.2,177.96,43.250,64.750
"638","0",0.000,0.000,"638","638",Malonisogorskaya,Monthly,"6970500","638",Mezen,RS,56400.0,"1","1965","12","1993",M,13.8,"41262","227",Mezen,"3","42",579.9,56522.3,56522.3,"0",56400.0,649.3,102.0,3969.8,649.3,363.1,362.3,363.1,362.3,198.68,569.29,1.8,198.68,45.250,65.250
"639","0",0.000,0.000,"639","639",Ust-Tsilma,Monthly,"6970650","639",Pechora,RS,248000.0,"1","1932","12","1984",M,0.0,"32211","67",Pechora,"4","179",1033.2,233553.4,184522.9,"641",193300.0,3404.8,250.0,24300.0,2411.7,433.0,459.7,393.5,412.2,293.50,615.27,1.4,310.27,52.750,65.250
"640","0",0.000,0.000,"640","640",Malaya Kushba,Monthly,"6970680","640",Vytchegda,RS,26500.0,"1","1965","12","1984",M,0.0,"30559","57",Dvina,"3","17",333.2,24777.8,24777.8,"635",26500.0,258.1,50.0,1780.0,258.1,307.2,328.6,307.2,328.6,242.91,631.23,1.4,242.91,53.750,61.750
"641","0",0.000,0.000,"641","641",Oksino,Daily,"6970710","641",Pechora,RS,312000.0,"5","1980","12","1993",D,0.5,"32203","67",Pechora,"4","234",1416.6,301598.7,68045.3,"0",64000.0,4515.1,435.8,23940.0,1110.2,456.4,472.1,547.1,514.5,309.82,615.42,1.7,310.17,54.250,68.250
"642","0",0.000,0.000,"642","642",Adzva,Monthly,"6970850","642",Usa,RS,54700.0,"1","1965","12","1984",M,0.0,"32229","67",Pechora,"3","40",551.5,49030.5,49030.5,"639",54700.0,993.2,35.0,7900.0,993.2,572.6,638.8,572.6,638.8,373.37,638.46,1.7,373.37,58.750,66.250
"643","0",0.000,0.000,"643","643",Narva (Hep),Monthly,"6972350","643",Narva,EO,56000.0,"1","1955","12","1991",M,0.9,"42224","262",Narva,"3","35",520.2,58229.6,58229.6,"0",56000.0,379.2,119.9,1114.7,379.2,213.5,205.4,213.5,205.4,292.60,765.67,0.7,292.60,27.750,59.250
"644","0",0.000,0.000,"644","644",Novosaratovka,Monthly,"6972430","644",Neva,RS,281000.0,"1","1859","12","1984",M,1.3,"32806","70",Neva,"5","186",855.8,279903.7,219214.2,"0",219939.0,2504.1,747.0,4450.0,1911.3,281.0,282.1,274.1,275.0,303.59,739.62,0.9,323.52,30.250,59.750
"645","0",0.000,0.000,"645","645",Yushkozero,Monthly,"6972800","645",Kem,RS,19800.0,"1","1965","12","1984",M,0.0,"45548","438",Kem,"2","17",214.7,22391.4,22391.4,"0",19800.0,198.5,53.0,554.0,198.5,316.1,279.5,316.1,279.5,329.80,732.45,0.8,329.80,32.250,64.750
"646","0",0.000,0.000,"646","646",Putkinskaya Ges,Monthly,"6972810","646",Kem,RS,27700.0,"1","1978","12","1988",M,0.0,"46395","509",GHAASBasin509,"3","19",324.1,26000.6,26000.6,"0",27700.0,297.5,91.0,864.5,297.5,338.7,360.8,338.7,360.8,209.34,584.94,1.7,209.34,34.750,64.750
"647","0",0.000,0.000,"647","647",Daugavpils,Monthly,"6973300","647",Western Dvina (Daugava),LV,64500.0,"1","1965","12","1984",M,0.0,"39844","179",Daugava,"2","36",594.0,62896.7,62896.7,"0",64500.0,390.8,84.0,2630.0,390.8,191.1,195.9,191.1,195.9,300.72,777.10,0.7,300.72,26.750,55.750
"648","0",0.000,0.000,"648","648",Smalininkai,Monthly,"6974150","648",Neman,LT,81200.0,"1","1812","12","1993",M,1.5,"39224","164",Nemanus,"3","44",606.4,79440.2,79440.2,"0",81200.0,538.3,174.0,3430.0,538.3,209.1,213.7,209.1,213.7,234.44,744.37,0.9,234.44,22.750,54.750
"649","0",0.000,0.000,"649","649",Staritsa,Monthly,"6975080","649",Volga,RS,21100.0,"1","1891","12","1985",M,0.4,"18066","17",Volga,"3","13",251.7,22347.3,22347.3,"654",21100.0,153.7,12.0,1200.0,153.7,229.7,216.9,229.7,216.9,279.81,739.95,0.8,279.81,34.750,56.250
"650","0",0.000,0.000,"650","650",Kaluga,Monthly,"6975140","650",Oka,RS,54900.0,"2","1881","12","1985",M,0.1,"18021","17",Volga,"3","28",354.6,51002.7,51002.7,"654",54900.0,292.1,40.0,3950.0,292.1,167.8,180.6,167.8,180.6,251.23,732.20,0.7,251.23,37.250,54.750
"651","0",0.000,0.000,"651","651",Makariev,Monthly,"6975500","651",Unzha,RS,18500.0,"1","1965","12","1984",M,0.0,"18095","17",Volga,"2","11",393.0,17639.6,17639.6,"654",18500.0,168.7,20.0,1340.0,168.7,287.6,301.6,287.6,301.6,218.25,669.78,1.4,218.25,43.750,57.750
"652","0",0.000,0.000,"652","652",Kirov,Monthly,"6976200","652",Viatka,RS,48300.0,"1","1965","12","1984",M,0.0,"18020","17",Volga,"3","33",359.7,52824.9,52824.9,"654",48300.0,373.6,50.0,3430.0,373.6,243.9,223.0,243.9,223.0,215.95,641.72,1.0,215.95,49.750,58.750
"653","0",0.000,0.000,"653","653",Ufa,Monthly,"6976450","653",Belaya,RS,100000.0,"1","1878","12","1990",M,0.0,"17986","17",Volga,"4","60",398.2,108083.0,108083.0,"654",100000.0,338.7,0.0,4518.4,338.7,106.8,98.8,106.8,98.8,173.49,620.11,0.6,173.49,55.750,54.750
"654","0",0.000,0.000,"654","654",Volgograd Power Plant,Monthly,"6977100","654",Volga,RS,1360000.0,"1","1879","12","1984",M,17.9,"17918","17",Volga,"5","784",2448.9,1348501.1,1096603.5,"0",1117200.0,8087.1,1140.0,39400.0,6760.3,187.5,189.1,190.8,194.4,195.38,648.92,1.0,198.24,45.750,48.750
"655","0",0.000,0.000,"655","655",Razdorskaya,Monthly,"6978250","655",Don,RS,378000.0,"1","1891","12","1984",M,1.2,"28764","47",Don,"5","197",1257.7,391663.7,364450.8,"0",344300.0,790.3,103.0,9390.0,738.4,65.9,63.6,67.6,63.9,147.86,632.76,0.4,147.53,40.250,47.250
"656","0",0.000,0.000,"656","656",Archedinskaia,Monthly,"6978500","656",Medveditsa,RS,33700.0,"1","1965","12","1984",M,0.0,"28801","47",Don,"3","14",374.8,27212.8,27212.8,"655",33700.0,51.8,7.0,664.0,51.8,48.5,60.1,48.5,60.1,143.13,602.66,0.4,143.13,43.250,49.750
"657","0",0.000,0.000,"657","657",Mozyr,Monthly,"6979500","657",Pripiat,BY,101000.0,"1","1965","12","1984",M,0.0,"28354","45",Dnepr,"3","61",438.7,116684.7,116684.7,"660",101000.0,454.9,110.0,3310.0,454.9,142.0,123.0,142.0,123.0,144.10,672.76,0.9,144.10,28.750,52.250
"658","0",0.000,0.000,"658","658",Chernigov,Monthly,"6979600","658",Desna,UR,81400.0,"5","1884","12","1985",M,3.3,"28361","45",Dnepr,"3","45",514.2,84721.0,84721.0,"660",81400.0,321.1,36.0,3730.0,321.1,124.4,119.5,124.4,119.5,226.09,726.60,0.5,226.09,32.250,51.250
"659","0",0.000,0.000,"659","659",Aleksandrovka,Monthly,"6980300","659",Southern Bug,UR,46200.0,"1","1965","12","1984",M,0.0,"40935","216",Bug,"2","23",520.8,46326.1,46326.1,"0",46200.0,110.3,26.0,942.0,110.3,75.3,75.1,75.3,75.1,84.36,633.84,0.9,84.36,30.750,48.250
"660","0",0.000,0.000,"660","660",Dniepr Power Plant,Monthly,"6980800","660",Dniepr,UR,463000.0,"1","1952","12","1984",M,0.0,"28339","45",Dnepr,"4","242",1172.9,463075.5,261669.8,"0",280600.0,1483.7,362.0,8040.0,707.6,101.1,101.0,79.5,85.3,173.02,690.35,0.5,175.44,35.250,48.250
"661","0",0.000,0.000,"661","661",Bendery,Monthly,"6981800","661",Dniestr,MK,66100.0,"1","1965","12","1984",M,0.0,"40609","204",Dnestr,"2","33",799.4,67739.4,67739.4,"0",66100.0,376.6,105.0,1450.0,376.6,179.7,175.3,179.7,175.3,118.80,669.71,1.5,118.80,29.750,46.750
"662","0",0.000,0.000,"662","662",Tikhovsky,Monthly,"6983350","662",Kuban,RS,48100.0,"1","1965","12","1984",M,0.0,"41446","233",Kuban,"2","23",473.3,50794.3,50794.3,"0",48100.0,317.2,70.0,888.0,317.2,208.0,196.9,208.0,196.9,346.61,885.18,0.6,346.61,39.250,44.750
"663","0",0.000,0.000,"663","663",Surra,Monthly,"6990700","663",Kura,AD,178000.0,"1","1930","12","1984",M,0.9,"34514","85",Kura,"4","90",725.9,211793.2,211793.2,"0",178000.0,550.9,120.0,2250.0,550.9,97.6,82.0,97.6,82.0,203.34,601.63,0.4,203.34,48.750,40.250
